,title_org,title_new,first_name_org,last_name_org,first_name_new,last_name_new,cleaning case,file_loc,org_index
1333,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74317
1334,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74318
1335,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74319
1336,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74320
1337,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74321
1338,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74322
1339,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74323
1340,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74324
1341,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74325
1342,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74326
1343,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74327
1344,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74328
1345,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74329
1346,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74330
1347,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74331
1348,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74332
1349,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74333
1350,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74334
1351,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74335
1352,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74336
1353,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74337
1354,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74338
1355,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74339
1356,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74340
1357,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74341
1358,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74342
1359,,,Hooe and Harrisons,nan,,"['Hooe', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,74343
1360,,,Russell and Gilmore,nan,,"['Russell', 'Gilmore']",3,loan_office_certificates_9_states.xlsx,74396
1361,,,Russell and Gilmore,nan,,"['Russell', 'Gilmore']",3,loan_office_certificates_9_states.xlsx,74397
1362,,,Russell and Gilmore,nan,,"['Russell', 'Gilmore']",3,loan_office_certificates_9_states.xlsx,74398
1363,,,Russell and Gilmore,nan,,"['Russell', 'Gilmore']",3,loan_office_certificates_9_states.xlsx,74399
1364,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74438
1365,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74445
1366,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74446
1367,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74447
1368,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74448
1369,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74449
1370,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74450
1371,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74451
1372,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74452
1373,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,74453
1374,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74474
1375,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74492
1376,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74493
1377,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74494
1378,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74495
1379,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74496
1380,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74497
1381,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74498
1382,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74499
1383,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74500
1384,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74501
1385,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74502
1386,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74503
1387,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74504
1388,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74505
1389,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74506
1390,,,Richard and Jennings,nan,,"['Richard', 'Jennings']",3,loan_office_certificates_9_states.xlsx,74507
1391,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75643
1392,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75644
1393,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75645
1394,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75646
1395,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75647
1396,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75648
1397,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75649
1398,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75650
1399,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75651
1400,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75652
1401,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75653
1402,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75654
1403,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75655
1404,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75656
1405,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75657
1406,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75658
1407,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75659
1408,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75660
1409,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75661
1410,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75662
1411,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75663
1412,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75664
1413,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75665
1414,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75666
1415,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75667
1416,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75668
1417,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75669
1418,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75670
1419,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75671
1420,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75672
1421,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,75673
1422,,,Allison and Ramsey,nan,,"['Allison', 'Ramsey']",3,loan_office_certificates_9_states.xlsx,75814
1423,,,Kirsley and Monrow,nan,,"['Kirsley', 'Monrow']",3,loan_office_certificates_9_states.xlsx,75958
1424,,,Kirsley and Monrow,nan,,"['Kirsley', 'Monrow']",3,loan_office_certificates_9_states.xlsx,75959
1425,,,Milner and Haynes,nan,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,76124
1426,,,Milner and Haynes,nan,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,76125
1427,,,Milner and Haynes,nan,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,76126
1428,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76313
1429,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76314
1430,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,76546
1431,,,Wallace and Davidson,nan,,"['Wallace', 'Davidson']",3,loan_office_certificates_9_states.xlsx,76557
1432,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76619
1433,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76622
1434,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76623
1435,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76624
1436,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76625
1437,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76649
1438,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76650
1439,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76651
1440,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76652
1441,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76653
1442,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76654
1443,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76655
1444,,,Wilkins and Gassaway,nan,,"['Wilkins', 'Gassaway']",3,loan_office_certificates_9_states.xlsx,76656
1445,,,Hec and Harrisons,nan,,"['Hec', 'Harrisons']",3,loan_office_certificates_9_states.xlsx,76730
1446,,,McLure and Sterrett,nan,,"['Mclure', 'Sterrett']",3,loan_office_certificates_9_states.xlsx,77028
1447,,,McLure and Sterrett,nan,,"['Mclure', 'Sterrett']",3,loan_office_certificates_9_states.xlsx,77029
1448,,,McLure and Sterrett,nan,,"['Mclure', 'Sterrett']",3,loan_office_certificates_9_states.xlsx,77030
1449,,,Polly and Harriet Sterrett,nan,"['Polly', 'Harriet']",Sterrett,3,loan_office_certificates_9_states.xlsx,77048
1450,,,Polly and Harriet Sterrett,nan,"['Polly', 'Harriet']",Sterrett,3,loan_office_certificates_9_states.xlsx,77049
1451,,,Russell and Gilmour,nan,,"['Russell', 'Gilmour']",3,loan_office_certificates_9_states.xlsx,77446
1452,,,Russell and Gilmour,nan,,"['Russell', 'Gilmour']",3,loan_office_certificates_9_states.xlsx,77447
1453,,,Francis Fair Brother and Allen Luynn,nan,"['Francis', 'Allen']","['Fair Brother', 'Luynn']",3,loan_office_certificates_9_states.xlsx,77900
1454,,,Francis Fair Brother and Allen Luynn,nan,"['Francis', 'Allen']","['Fair Brother', 'Luynn']",3,loan_office_certificates_9_states.xlsx,77901
1455,,,Hoov and Harrison,nan,,"['Hoov', 'Harrison']",3,Marine_Liquidated_Debt_Certificates.xlsx,764
1456,,,Ja,Hagen,James,Hagen,5,liquidated_debt_certificates_NJ.xlsx,474
1457,,,Ja,Dunham,James,Dunham,5,liquidated_debt_certificates_NJ.xlsx,907
1458,,,Ja,Hamilton,James,Hamilton,5,liquidated_debt_certificates_NJ.xlsx,956
1459,,,Ja,McComb,James,McComb,5,liquidated_debt_certificates_NJ.xlsx,973
1460,,,Tho,Collyer,Thomas,Collyer,5,liquidated_debt_certificates_NJ.xlsx,1586
1461,,,Ja,Edgar,James,Edgar,5,liquidated_debt_certificates_NJ.xlsx,2675
1462,,,Ja,Edgar,James,Edgar,5,liquidated_debt_certificates_NJ.xlsx,2676
1463,,,Ja,DeCamp,James,DeCamp,5,liquidated_debt_certificates_NJ.xlsx,2806
1464,,,Ja,DeCamp,James,DeCamp,5,liquidated_debt_certificates_NJ.xlsx,2807
1465,,,Ja,DeCamp,James,DeCamp,5,liquidated_debt_certificates_NJ.xlsx,2808
1466,Esq,Esq,Ja,Campbell,James,Campbell,5,liquidated_debt_certificates_NJ.xlsx,3312
1467,,,Ja,Hendricks,James,Hendricks,5,liquidated_debt_certificates_NJ.xlsx,3398
1468,,,Ja,Davis,James,Davis,5,liquidated_debt_certificates_NJ.xlsx,3568
1469,,,Ja,Read,James,Read,5,liquidated_debt_certificates_NJ.xlsx,3584
1470,,,Ja,Jones,James,Jones,5,liquidated_debt_certificates_NJ.xlsx,3613
1471,,,Ja,FitzRandolph,James,FitzRandolph,5,liquidated_debt_certificates_NJ.xlsx,3621
1472,,,Ja,Bruen,James,Bruen,5,liquidated_debt_certificates_NJ.xlsx,3725
1473,,,Mich,Ryers,Michael,Ryers,5,liquidated_debt_certificates_NJ.xlsx,3901
1474,,,Mich,Mount,Michael,Mount,5,liquidated_debt_certificates_NJ.xlsx,3962
1475,Cap,Cap,Jn,Covenhoven,John,Covenhoven,5,liquidated_debt_certificates_NJ.xlsx,4126
1476,Esq,Esq,Ja,Ewing,James,Ewing,5,liquidated_debt_certificates_NJ.xlsx,4202
1477,,,Marg,Smith,Margaret,Smith,5,liquidated_debt_certificates_NJ.xlsx,4571
1478,,,Ja,Edgar,James,Edgar,5,liquidated_debt_certificates_NJ.xlsx,4690
1479,,,Ja,Pitney,James,Pitney,5,liquidated_debt_certificates_NJ.xlsx,4732
1480,,,Jn,Denman,John,Denman,5,liquidated_debt_certificates_NJ.xlsx,4779
1481,,,Jn,Denman,John,Denman,5,liquidated_debt_certificates_NJ.xlsx,4780
1482,,,Jn,Denman,John,Denman,5,liquidated_debt_certificates_NJ.xlsx,4781
1483,,,Ja,Duyckinck,James,Duyckinck,5,liquidated_debt_certificates_NJ.xlsx,4928
1484,,,Rich,Blanchford,Richard,Blanchford,5,Pierce_Certs_cleaned_2019.xlsx,7170
1485,,,Geo,Bombgardiner,George,Bombgardiner,5,Pierce_Certs_cleaned_2019.xlsx,7679
1486,,,Geo,Bombgardiner,George,Bombgardiner,5,Pierce_Certs_cleaned_2019.xlsx,7680
1487,,,Tho,Fairweather,Thomas,Fairweather,5,Pierce_Certs_cleaned_2019.xlsx,26941
1488,,,Cha,Goldsborough,Charles,Goldsborough,5,Pierce_Certs_cleaned_2019.xlsx,32863
1489,,,H,Knickerbacker,Henry,Knickerbacker,5,Pierce_Certs_cleaned_2019.xlsx,47873
1490,,,H,Knickerbacker,Henry,Knickerbacker,5,Pierce_Certs_cleaned_2019.xlsx,47874
1491,,,H,Knickerbacker,Henry,Knickerbacker,5,Pierce_Certs_cleaned_2019.xlsx,47875
1492,,,Pat,McGlaughlin,Patrick,McGlaughlin,5,Pierce_Certs_cleaned_2019.xlsx,54647
1493,,,Pat,McGlaughlin,Patrick,McGlaughlin,5,Pierce_Certs_cleaned_2019.xlsx,54648
1494,,,Pat,McGlaughlin,Patrick,McGlaughlin,5,Pierce_Certs_cleaned_2019.xlsx,54649
1495,,,Pat,McGlaughlin,Patrick,McGlaughlin,5,Pierce_Certs_cleaned_2019.xlsx,54650
1496,,,Pat,McGlaughlin,Patrick,McGlaughlin,5,Pierce_Certs_cleaned_2019.xlsx,54651
1497,,,Geo,M'Gonnigal,George,M'Gonnigal,5,Pierce_Certs_cleaned_2019.xlsx,56395
1498,,,Tho,M'Laughlin,Thomas,M'Laughlin,5,Pierce_Certs_cleaned_2019.xlsx,57922
1499,,,Cha,M'Monigill,Charles,M'Monigill,5,Pierce_Certs_cleaned_2019.xlsx,58045
1500,,,Cha,M'Monigill,Charles,M'Monigill,5,Pierce_Certs_cleaned_2019.xlsx,58046
1501,,,Cha,M'Monigill,Charles,M'Monigill,5,Pierce_Certs_cleaned_2019.xlsx,58047
1502,,,Mich,M'Norton,Michael,M'Norton,5,Pierce_Certs_cleaned_2019.xlsx,58153
1503,,,Mich,Montgomery,Michael,Montgomery,5,Pierce_Certs_cleaned_2019.xlsx,58306
1504,,,Tho,M'Quinney,Thomas,M'Quinney,5,Pierce_Certs_cleaned_2019.xlsx,59743
1505,,,Geo,M'Scutcheon,George,M'Scutcheon,5,Pierce_Certs_cleaned_2019.xlsx,59753
1506,,,Cha,Ronenberger,Charles,Ronenberger,5,Pierce_Certs_cleaned_2019.xlsx,71426
1507,,,Geo,St. Lawrence,George,St. Lawrence,5,Pierce_Certs_cleaned_2019.xlsx,78436
1508,,,Geo,Stoughtenger,George,Stoughtenger,5,Pierce_Certs_cleaned_2019.xlsx,80047
1509,,,Bart,Thompson,Bartholomew,Thompson,5,Pierce_Certs_cleaned_2019.xlsx,82470
1510,,,And,Wardleberger,Andrew,Wardleberger,5,Pierce_Certs_cleaned_2019.xlsx,86821
1511,,,And,Wardleberger,Andrew,Wardleberger,5,Pierce_Certs_cleaned_2019.xlsx,86822
1512,,,And,Wardleburger,Andrew,Wardleburger,5,Pierce_Certs_cleaned_2019.xlsx,86823
1513,,,Geo,Willmotknot,George,Willmotknot,5,Pierce_Certs_cleaned_2019.xlsx,90984
1514,,,Tho,Wrightingham,Thomas,Wrightingham,5,Pierce_Certs_cleaned_2019.xlsx,92763
1515,,,Tho,Wrightington,Thomas,Wrightington,5,Pierce_Certs_cleaned_2019.xlsx,92767
1516,,,Edw,Yarborough,Edward,Yarborough,5,Pierce_Certs_cleaned_2019.xlsx,92923
1517,,,Edw,Yarborough,Edward,Yarborough,5,Pierce_Certs_cleaned_2019.xlsx,92924
1518,,,Edw,Yarborough,Edward,Yarborough,5,Pierce_Certs_cleaned_2019.xlsx,92925
1519,,,Ja,Hagen,James,Hagen,5,liquidated_debt_certificates_NJ.xlsx,474
1520,,,Ja,Dunham,James,Dunham,5,liquidated_debt_certificates_NJ.xlsx,907
1521,,,Ja,Hamilton,James,Hamilton,5,liquidated_debt_certificates_NJ.xlsx,956
1522,,,Ja,McComb,James,McComb,5,liquidated_debt_certificates_NJ.xlsx,973
1523,,,Tho,Collyer,Thomas,Collyer,5,liquidated_debt_certificates_NJ.xlsx,1586
1524,,,Ja,Edgar,James,Edgar,5,liquidated_debt_certificates_NJ.xlsx,2675
1525,,,Ja,Edgar,James,Edgar,5,liquidated_debt_certificates_NJ.xlsx,2676
1526,,,Ja,DeCamp,James,DeCamp,5,liquidated_debt_certificates_NJ.xlsx,2806
1527,,,Ja,DeCamp,James,DeCamp,5,liquidated_debt_certificates_NJ.xlsx,2807
1528,,,Ja,DeCamp,James,DeCamp,5,liquidated_debt_certificates_NJ.xlsx,2808
1529,Esq,Esq,Ja,Campbell,James,Campbell,5,liquidated_debt_certificates_NJ.xlsx,3312
1530,,,Ja,Hendricks,James,Hendricks,5,liquidated_debt_certificates_NJ.xlsx,3398
1531,,,Ja,Davis,James,Davis,5,liquidated_debt_certificates_NJ.xlsx,3568
1532,,,Ja,Read,James,Read,5,liquidated_debt_certificates_NJ.xlsx,3584
1533,,,Ja,Jones,James,Jones,5,liquidated_debt_certificates_NJ.xlsx,3613
1534,,,Ja,FitzRandolph,James,FitzRandolph,5,liquidated_debt_certificates_NJ.xlsx,3621
1535,,,Ja,Bruen,James,Bruen,5,liquidated_debt_certificates_NJ.xlsx,3725
1536,,,Mich,Ryers,Michael,Ryers,5,liquidated_debt_certificates_NJ.xlsx,3901
1537,,,Mich,Mount,Michael,Mount,5,liquidated_debt_certificates_NJ.xlsx,3962
1538,Cap,Cap,Jn,Covenhoven,John,Covenhoven,5,liquidated_debt_certificates_NJ.xlsx,4126
1539,Esq,Esq,Ja,Ewing,James,Ewing,5,liquidated_debt_certificates_NJ.xlsx,4202
1540,,,Marg,Smith,Margaret,Smith,5,liquidated_debt_certificates_NJ.xlsx,4571
1541,,,Ja,Edgar,James,Edgar,5,liquidated_debt_certificates_NJ.xlsx,4690
1542,,,Ja,Pitney,James,Pitney,5,liquidated_debt_certificates_NJ.xlsx,4732
1543,,,Jn,Denman,John,Denman,5,liquidated_debt_certificates_NJ.xlsx,4779
1544,,,Jn,Denman,John,Denman,5,liquidated_debt_certificates_NJ.xlsx,4780
1545,,,Jn,Denman,John,Denman,5,liquidated_debt_certificates_NJ.xlsx,4781
1546,,,Ja,Duyckinck,James,Duyckinck,5,liquidated_debt_certificates_NJ.xlsx,4928
1547,,,Bart,Stephen,Bartholomew,Stephen,5,Pierce_Certs_cleaned_2019.xlsx,4341
1548,,,Rich,Amos,Richard,Amos,5,Pierce_Certs_cleaned_2019.xlsx,69739
1549,,,Rich,Amos,Richard,Amos,5,Pierce_Certs_cleaned_2019.xlsx,69740
1550,,,Rich,Amos,Richard,Amos,5,Pierce_Certs_cleaned_2019.xlsx,69741
1551,,,Rich,Amos,Richard,Amos,5,Pierce_Certs_cleaned_2019.xlsx,69742
1552,,,Rich,Henry,Richard,Henry,5,Pierce_Certs_cleaned_2019.xlsx,69743
1553,,,Rich,John Jr.,Richard,John Jr.,5,Pierce_Certs_cleaned_2019.xlsx,69744
1554,,,Rich,Jonas,Richard,Jonas,5,Pierce_Certs_cleaned_2019.xlsx,69745
1555,,,Rich,Jonas,Richard,Jonas,5,Pierce_Certs_cleaned_2019.xlsx,69746
1556,,,Rich,Jonas,Richard,Jonas,5,Pierce_Certs_cleaned_2019.xlsx,69747
1557,,,Rich,Jonas,Richard,Jonas,5,Pierce_Certs_cleaned_2019.xlsx,69748
1558,,,Rich,Jonas,Richard,Jonas,5,Pierce_Certs_cleaned_2019.xlsx,69749
1559,,,Rich,Jonas,Richard,Jonas,5,Pierce_Certs_cleaned_2019.xlsx,69750
1560,,,Rich,Jonas,Richard,Jonas,5,Pierce_Certs_cleaned_2019.xlsx,69751
1561,,,Rich,Lemuel,Richard,Lemuel,5,Pierce_Certs_cleaned_2019.xlsx,69752
1562,,,Rich,Lemuel,Richard,Lemuel,5,Pierce_Certs_cleaned_2019.xlsx,69753
1563,,,Rich,Lemuel,Richard,Lemuel,5,Pierce_Certs_cleaned_2019.xlsx,69754
1564,,,Rich,Lemuel,Richard,Lemuel,5,Pierce_Certs_cleaned_2019.xlsx,69755
1565,,,Rich,Nathaniel,Richard,Nathaniel,5,Pierce_Certs_cleaned_2019.xlsx,69756
1566,,,Rich,Samuel,Richard,Samuel,5,Pierce_Certs_cleaned_2019.xlsx,69757
1567,,,Rich,Samuel,Richard,Samuel,5,Pierce_Certs_cleaned_2019.xlsx,69758
1568,,,Rich,Samuel,Richard,Samuel,5,Pierce_Certs_cleaned_2019.xlsx,69759
1569,,,Rich,Samuel,Richard,Samuel,5,Pierce_Certs_cleaned_2019.xlsx,69760
1570,Mrs,Mrs,Marg,Vanderspiegel,Margaret,Vanderspiegel,5,liquidated_debt_certificates_CT.xlsx,23
1571,,,Jn,Morton,John,Morton,5,liquidated_debt_certificates_PA_stelle.xlsx,574
1572,,,Jn,Taylor,John,Taylor,5,liquidated_debt_certificates_PA_stelle.xlsx,574
1573,,,Jn,Knight,John,Knight,5,liquidated_debt_certificates_PA_stelle.xlsx,623
1574,,,Jn,Brenon,John,Brenon,5,liquidated_debt_certificates_PA_stelle.xlsx,623
1575,,,Rich,Fry,Richard,Fry,5,liquidated_debt_certificates_RI.xlsx,187
1576,Col,Col,H,Devenport,Henry,Devenport,5,loan_office_certificates_9_states.xlsx,19212
1577,,,W,White,William,White,5,loan_office_certificates_9_states.xlsx,24747
1578,,,Rich,Treah,Richard,Treah,5,loan_office_certificates_9_states.xlsx,39930
1579,,,Cha,Lyon,Charles,Lyon,5,loan_office_certificates_9_states.xlsx,39975
1580,,,Cha,Pettit,Charles,Pettit,5,loan_office_certificates_9_states.xlsx,40782
1581,,,Cha,Pettit,Charles,Pettit,5,loan_office_certificates_9_states.xlsx,40783
1582,,,Cha,Pryor,Charles,Pryor,5,loan_office_certificates_9_states.xlsx,40787
1583,,,Cha,Pryor,Charles,Pryor,5,loan_office_certificates_9_states.xlsx,40788
1584,,,Cha,Benezett,Charles,Benezett,5,loan_office_certificates_9_states.xlsx,40943
1585,,,Cha,Benezett,Charles,Benezett,5,loan_office_certificates_9_states.xlsx,40945
1586,,,Cha,Benezett,Charles,Benezett,5,loan_office_certificates_9_states.xlsx,40946
1587,,,Cha,Benezett,Charles,Benezett,5,loan_office_certificates_9_states.xlsx,40947
1588,,,Cha,Pryor,Charles,Pryor,5,loan_office_certificates_9_states.xlsx,42109
1589,,,Rich,Walker,Richard,Walker,5,loan_office_certificates_9_states.xlsx,42565
